le100kb	9368	54.494
le100kb	4013	56.4166
le100kb	3059	54.5276
le100kb	2353	43.4764
le100kb	2819	48.8471
le100kb	3100	55.9032
le100kb	4012	56.1815
le100kb	2996	42.1228
le100kb	3602	49.6391
le100kb	2964	29.892
le100kb	1868	29.5503
le100kb	2439	29.5203
le100kb	3123	29.7791
le100kb	2829	30.152
le100kb	3913	35.0371
le100kb	2009	30.7118
le100kb	3473	54.535
le100kb	3941	29.7386
le100kb	1936	29.6488
le100kb	3603	53.7608
le100kb	1916	36.2213
le100kb	4395	54.8578
le100kb	3745	55.968
le100kb	1903	50.8671
le100kb	3775	54.8079
le100kb	2750	29.7818
le100kb	2328	29.3814
le100kb	2910	55.8419
le100kb	3065	54.6166
le100kb	2830	36.1484
le100kb	4879	44.5378
le100kb	4917	36.4653
le100kb	1903	30.0578
le100kb	3498	29.8742
le100kb	3201	29.9594
le100kb	1237	43.9774
le100kb	1186	39.9663
le100kb	1297	36.4688
le100kb	1101	37.148
le100kb	1459	35.2296
le100kb	3213	39.7448
le100kb	2688	38.6905
le100kb	1284	40.1869
le100kb	1282	40.4056
le100kb	2815	35.8437
le100kb	1947	39.9076
le100kb	1134	44.4444
le100kb	1001	41.2587
le100kb	1155	43.2035
le100kb	2565	35.7115
le100kb	2473	36.7165
le100kb	1035	43.0918
le100kb	1751	41.8047
le100kb	2303	45.2019
le100kb	2799	37.7635
